ln_a,Q,H,Q_prime,H_prime,D_s,Xi_s,W_s,scaled_constraint_residual
1.861640047685686028e+00,1.032407492274601601e+00,1.001673442826686244e+00,-7.221186591795280413e-03,-5.020295075994301269e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201476988741060570e+00,2.950710777562468550e-16
1.861927870822310371e+00,1.032405414746791372e+00,1.001671998493261384e+00,-7.214956131576344238e-03,-5.015962130689635007e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201475713688044067e+00,1.021958837551835219e-16
1.862215693958934493e+00,1.032403339011477961e+00,1.001670555406420249e+00,-7.208731045308705045e-03,-5.011632925044276661e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201474439735964461e+00,7.153722169073205894e-17
1.862503517095558836e+00,1.032401265067114826e+00,1.001669113565086588e+00,-7.202511328360046601e-03,-5.007307455830676060e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201473166883870292e+00,3.719940882537402356e-16
1.862791340232183179e+00,1.032399192912158759e+00,1.001667672968186151e+00,-7.196296976102090244e-03,-5.002985719824097621e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201471895130812095e+00,1.672303501146639094e-16
1.863079163368807301e+00,1.032397122545065216e+00,1.001666233614644019e+00,-7.190087983910504674e-03,-4.998667713802571778e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201470624475839299e+00,2.681263799699680076e-16
1.863366986505431644e+00,1.032395053964292542e+00,1.001664795503387717e+00,-7.183884347164962332e-03,-4.994353434546911462e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201469354918004662e+00,1.475380862233337667e-16
1.863654809642055765e+00,1.032392987168299969e+00,1.001663358633344991e+00,-7.177686061249115117e-03,-4.990042878840719905e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201468086456360052e+00,1.492072772607164584e-16
1.863942632778680109e+00,1.032390922155548063e+00,1.001661923003444254e+00,-7.171493121550558819e-03,-4.985736043470351611e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201466819089958005e+00,2.963710439890749285e-16
1.864230455915304452e+00,1.032388858924498498e+00,1.001660488612615474e+00,-7.165305523460897309e-03,-4.981432925224960930e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201465552817853499e+00,3.452402434358930121e-16
1.864518279051928573e+00,1.032386797473614948e+00,1.001659055459789283e+00,-7.159123262375688759e-03,-4.977133520896459551e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201464287639101070e+00,1.475397771729023932e-16
1.864806102188552916e+00,1.032384737801360641e+00,1.001657623543896536e+00,-7.152946333694441307e-03,-4.972837827279524316e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201463023552755693e+00,3.783160097877929956e-16
1.865093925325177038e+00,1.032382679906204581e+00,1.001656192863870976e+00,-7.146774732820646882e-03,-4.968545841171615428e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201461760557874348e+00,3.641947142821025286e-17
1.865381748461801381e+00,1.032380623786609775e+00,1.001654763418644345e+00,-7.140608455161735237e-03,-4.964257559372930485e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201460498653514009e+00,2.649706141379187335e-16
1.865669571598425724e+00,1.032378569441047444e+00,1.001653335207151940e+00,-7.134447496129106038e-03,-4.959972978686456521e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201459237838732985e+00,2.950829246424121822e-16
1.865957394735049846e+00,1.032376516867986815e+00,1.001651908228328836e+00,-7.128291851138095908e-03,-4.955692095917919697e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201457978112590252e+00,3.004619245239680534e-16
1.866245217871674189e+00,1.032374466065899554e+00,1.001650482481111437e+00,-7.122141515607993169e-03,-4.951414907875806987e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201456719474145451e+00,1.954770528851526461e-16
1.866533041008298310e+00,1.032372417033256884e+00,1.001649057964435707e+00,-7.115996484962049985e-03,-4.947141411371379187e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201455461922458223e+00,2.763068355789144748e-16
1.866820864144922654e+00,1.032370369768533802e+00,1.001647634677240717e+00,-7.109856754627406905e-03,-4.942871603218609335e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201454205456591096e+00,1.475431416880478823e-16
1.867108687281546997e+00,1.032368324270205084e+00,1.001646212618464649e+00,-7.103722320035199544e-03,-4.938605480234259902e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201452950075605042e+00,2.142452497700590988e-16
1.867396510418171118e+00,1.032366280536746173e+00,1.001644791787047462e+00,-7.097593176620470116e-03,-4.934343039237816010e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201451695778563922e+00,3.701449635071495442e-16
1.867684333554795462e+00,1.032364238566636727e+00,1.001643372181930447e+00,-7.091469319822182177e-03,-4.930084277051515786e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201450442564531373e+00,3.400432947950030655e-17
1.867972156691419583e+00,1.032362198358354410e+00,1.001641953802054452e+00,-7.085350745083257920e-03,-4.925829190500349494e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201449190432571479e+00,1.696502556150472713e-16
1.868259979828043926e+00,1.032360159910379105e+00,1.001640536646361879e+00,-7.079237447850494046e-03,-4.921577776412017907e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201447939381749652e+00,1.376900517752418485e-16
1.868547802964668270e+00,1.032358123221194024e+00,1.001639120713796904e+00,-7.073129423574658903e-03,-4.917330031616996486e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201446689411132418e+00,1.475456499412251498e-16
1.868835626101292391e+00,1.032356088289280827e+00,1.001637706003303041e+00,-7.067026667710404886e-03,-4.913085952948473799e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201445440519786079e+00,1.588735856415884149e-16
1.869123449237916734e+00,1.032354055113124502e+00,1.001636292513826243e+00,-7.060929175716302263e-03,-4.908845537242369737e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201444192706778935e+00,4.738341697008529389e-17
1.869411272374541078e+00,1.032352023691210707e+00,1.001634880244312686e+00,-7.054836943054850450e-03,-4.904608781337350260e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201442945971180176e+00,2.950937984541866615e-16
1.869699095511165199e+00,1.032349994022025763e+00,1.001633469193708770e+00,-7.048749965192432042e-03,-4.900375682074797901e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201441700312057659e+00,1.230114135340119726e-16
1.869986918647789542e+00,1.032347966104058656e+00,1.001632059360963112e+00,-7.042668237599344037e-03,-4.896146236298822181e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201440455728482570e+00,1.475477302970925514e-16
1.870274741784413663e+00,1.032345939935798151e+00,1.001630650745024331e+00,-7.036591755749778757e-03,-4.891920440856259607e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201439212219525876e+00,2.807715541733997335e-16
1.870562564921038007e+00,1.032343915515734789e+00,1.001629243344842157e+00,-7.030520515121830780e-03,-4.887698292596660658e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201437969784259208e+00,4.526541806786027098e-16
1.870850388057662350e+00,1.032341892842361553e+00,1.001627837159367651e+00,-7.024454511197488274e-03,-4.883479788372311475e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201436728421755529e+00,2.207528413784619002e-16
1.871138211194286471e+00,1.032339871914172091e+00,1.001626432187552318e+00,-7.018393739462620851e-03,-4.879264925038194825e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201435488131087581e+00,2.950987763173742200e-16
1.871426034330910815e+00,1.032337852729659833e+00,1.001625028428348552e+00,-7.012338195406996912e-03,-4.875053699452020460e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201434248911330105e+00,2.950996034690563347e-16
1.871713857467534936e+00,1.032335835287321535e+00,1.001623625880709634e+00,-7.006287874524252425e-03,-4.870846108474203434e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201433010761557840e+00,2.951004299103086592e-16
1.872001680604159279e+00,1.032333819585654622e+00,1.001622224543589956e+00,-7.000242772311907405e-03,-4.866642148967869307e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201431773680846193e+00,3.892927560527970580e-16
1.872289503740783623e+00,1.032331805623158072e+00,1.001620824415945243e+00,-6.994202884271381523e-03,-4.862441817798860214e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201430537668272569e+00,1.475510403319759024e-16
1.872577326877407744e+00,1.032329793398330642e+00,1.001619425496730997e+00,-6.988168205907939468e-03,-4.858245111835707113e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201429302722913928e+00,3.660662876187261086e-16
1.872865150014032087e+00,1.032327782909674196e+00,1.001618027784904719e+00,-6.982138732730723031e-03,-4.854052027949656671e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201428068843848784e+00,4.273876327050518740e-18
1.873152973150656209e+00,1.032325774155691045e+00,1.001616631279423908e+00,-6.976114460252751115e-03,-4.849862563014649582e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201426836030155876e+00,1.475522757406776125e-16
1.873440796287280552e+00,1.032323767134884829e+00,1.001615235979247620e+00,-6.970095383990880696e-03,-4.845676713907318828e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201425604280914827e+00,9.123822285494444309e-17
1.873728619423904895e+00,1.032321761845760077e+00,1.001613841883335354e+00,-6.964081499465869275e-03,-4.841494477507010501e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201424373595206596e+00,3.905967645088513717e-16
1.874016442560529017e+00,1.032319758286824873e+00,1.001612448990648163e+00,-6.958072802202290748e-03,-4.837315850695749972e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201423143972111918e+00,1.685403225865755758e-16
1.874304265697153360e+00,1.032317756456585744e+00,1.001611057300147545e+00,-6.952069287728594379e-03,-4.833140830358251434e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201421915410713970e+00,2.951078360122503119e-16
1.874592088833777481e+00,1.032315756353551661e+00,1.001609666810795662e+00,-6.946070951577075318e-03,-4.828969413381928311e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201420687910094820e+00,2.951086553825141393e-16
1.874879911970401825e+00,1.032313757976232926e+00,1.001608277521555790e+00,-6.940077789283861584e-03,-4.824801596656865497e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201419461469338312e+00,1.873090989135262264e-16
1.875167735107026168e+00,1.032311761323140287e+00,1.001606889431392089e+00,-6.934089796388960038e-03,-4.820637377075854060e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201418236087529623e+00,1.475551460061531958e-16
1.875455558243650289e+00,1.032309766392787598e+00,1.001605502539270276e+00,-6.928106968436186994e-03,-4.816476751534346130e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201417011763754150e+00,1.475555546365185202e-16
1.875743381380274633e+00,1.032307773183688493e+00,1.001604116844155623e+00,-6.922129300973195974e-03,-4.812319716930482660e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201415788497096848e+00,1.475559629158959621e-16
1.876031204516898754e+00,1.032305781694357716e+00,1.001602732345015179e+00,-6.916156789551486384e-03,-4.808166270165076944e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201414566286645780e+00,1.475563708445854858e-16
1.876319027653523097e+00,1.032303791923312453e+00,1.001601349040816880e+00,-6.910189429726379222e-03,-4.804016408141615485e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201413345131488342e+00,1.284042486833853805e-16
1.876606850790147440e+00,1.032301803869071000e+00,1.001599966930529551e+00,-6.904227217057028361e-03,-4.799870127766271873e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201412125030712819e+00,1.475571856510994034e-16
1.876894673926771562e+00,1.032299817530151875e+00,1.001598586013122461e+00,-6.898270147106415340e-03,-4.795727425947872088e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201410905983408384e+00,1.475575925295225920e-16
1.877182497063395905e+00,1.032297832905075374e+00,1.001597206287565989e+00,-6.892318215441330283e-03,-4.791588299597919660e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201409687988665542e+00,3.209190371691904616e-16
1.877470320200020026e+00,1.032295849992364900e+00,1.001595827752832069e+00,-6.886371417632377971e-03,-4.787452745630576580e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201408471045574800e+00,2.951168104763928380e-16
1.877758143336644370e+00,1.032293868790540747e+00,1.001594450407892190e+00,-6.880429749253996058e-03,-4.783320760962672842e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201407255153228437e+00,4.303708946882063427e-16
1.878045966473268713e+00,1.032291889298129872e+00,1.001593074251720283e+00,-6.874493205884417771e-03,-4.779192342513702979e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201406040310718293e+00,1.475592165512971089e-16
1.878333789609892834e+00,1.032289911513655456e+00,1.001591699283289394e+00,-6.868561783105689260e-03,-4.775067487205811312e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201404826517137536e+00,2.872863690626754162e-16
1.878621612746517178e+00,1.032287935435645343e+00,1.001590325501575007e+00,-6.862635476503658322e-03,-4.770946191963804095e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201403613771580670e+00,2.129564233622760644e-16
1.878909435883141299e+00,1.032285961062628932e+00,1.001588952905553054e+00,-6.856714281667967460e-03,-4.766828453715139975e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201402402073141751e+00,2.951208618189294864e-16
1.879197259019765642e+00,1.032283988393132512e+00,1.001587581494199464e+00,-6.850798194192070367e-03,-4.762714269389924787e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201401191420917502e+00,1.704027707037177546e-16
1.879485082156389986e+00,1.032282017425689702e+00,1.001586211266492610e+00,-6.844887209673201564e-03,-4.758603635920925432e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201399981814002871e+00,1.475612387440581019e-16
1.879772905293014107e+00,1.032280048158830565e+00,1.001584842221410199e+00,-6.838981323712399821e-03,-4.754496550243544721e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201398773251495689e+00,1.475616421409902656e-16
1.880060728429638450e+00,1.032278080591088942e+00,1.001583474357932158e+00,-6.833080531914480400e-03,-4.750393009295836126e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201397565732494233e+00,1.475620451914080043e-16
1.880348551566262794e+00,1.032276114720999116e+00,1.001582107675038191e+00,-6.827184829888039395e-03,-4.746293010018489897e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201396359256096336e+00,1.475624478956077326e-16
1.880636374702886915e+00,1.032274150547097147e+00,1.001580742171709781e+00,-6.821294213245475413e-03,-4.742196549354847808e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201395153821402495e+00,2.951257005077704480e-16
1.880924197839511258e+00,1.032272188067919094e+00,1.001579377846928409e+00,-6.815408677602941868e-03,-4.738103624250874536e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201393949427511876e+00,2.259667026947279516e-16
1.881212020976135380e+00,1.032270227282004349e+00,1.001578014699677333e+00,-6.809528218580375609e-03,-4.734014231655184549e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201392746073526085e+00,1.475636539338566148e-16
1.881499844112759723e+00,1.032268268187890969e+00,1.001576652728939809e+00,-6.803652831801489109e-03,-4.729928368519014346e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201391543758546732e+00,1.899166106057160304e-16
1.881787667249384066e+00,1.032266310784120789e+00,1.001575291933700873e+00,-6.797782512893748783e-03,-4.725846031796235476e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201390342481676754e+00,8.548117375044631290e-18
1.882075490386008187e+00,1.032264355069235418e+00,1.001573932312945558e+00,-6.791917257488412282e-03,-4.721767218443356263e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201389142242018870e+00,1.475648568667828440e-16
1.882363313522632531e+00,1.032262401041778466e+00,1.001572573865660898e+00,-6.786057061220472121e-03,-4.717691925419500130e-03,-6.032613818456027122e-02,8.445659345838438803e-01,1.201387943038678241e+00,7.544663201324188401e-17
