ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
1.254908875681755021e+00,4.940215172087683917e-03,1.790651966427137627e-03,1.790641067919878857e-03,1.005371861738428185e+00,7.162346981933159773e-03,7.162346981933159773e-03,4.940215172087683917e-03,6.730856240007562774e-03,9.851792930184054553e-01,-1.976107797809709132e-02,-1.976107797809709132e-02,7.878582656758385816e-03,1.022809345169671189e-02,1.022809345169671189e-02,3.766806366059512277e-03
1.257211460774749101e+00,4.945356977684671647e-03,1.789558721863558632e-03,1.789547853303903938e-03,1.005368581905274228e+00,7.157973353945527167e-03,7.157973353945527167e-03,4.945356977684671647e-03,6.734904830988575584e-03,9.851638674123084360e-01,-1.978164597000877517e-02,-1.978164597000877517e-02,7.886672197971608678e-03,1.024821010548608927e-02,1.024821010548608927e-02,3.741606728003852699e-03
1.259514045867743182e+00,4.950464446050692816e-03,1.788447464580350836e-03,1.788436626055569384e-03,1.005365248034404413e+00,7.153527675341310454e-03,7.153527675341310454e-03,4.950464446050692816e-03,6.738901072106262199e-03,9.851485448180855586e-01,-1.980207661308373834e-02,-1.980207661308373834e-02,7.894707120254864166e-03,1.026830692512810395e-02,1.026830692512810395e-02,3.716570752955788634e-03
1.261816630960737040e+00,4.955537799372795697e-03,1.787318375037038947e-03,1.787307566631522217e-03,1.005361860667191021e+00,7.149010667956805232e-03,7.149010667956805232e-03,4.955537799372795697e-03,6.742845366004317914e-03,9.851333245691781260e-01,-1.982237079606046642e-02,-1.982237079606046642e-02,7.902687785273025678e-03,1.028838430732305180e-02,1.028838430732305180e-02,3.691697444433883653e-03
1.264119216053731121e+00,4.960577258496343990e-03,1.786171632335644592e-03,1.786160854130949306e-03,1.005358420340934922e+00,7.144423048198424858e-03,7.144423048198424858e-03,4.960577258496343990e-03,6.746738112627293296e-03,9.851182060030529986e-01,-1.984252940231074833e-02,-1.984252940231074833e-02,7.910614552390959203e-03,1.030844264685357690e-02,1.030844264685357690e-02,3.666985811118721010e-03
1.266421801146725201e+00,4.965583042931809993e-03,1.785007414230249190e-03,1.784996666305132228e-03,1.005354927588892000e+00,7.139765527080902535e-03,7.139765527080902535e-03,4.965583042931809993e-03,6.750579709236942220e-03,9.851031884611812783e-01,-1.986255330986686635e-02,-1.986255330986686635e-02,7.918487778686889370e-03,1.032848233659679205e-02,1.032848233659679205e-02,3.642434866838945191e-03
1.268724386239719282e+00,4.970555370861552170e-03,1.783825897136480073e-03,1.783815179566942272e-03,1.005351382940304017e+00,7.135038810265281750e-03,7.135038810265281750e-03,4.970555370861552170e-03,6.754370550428494442e-03,9.850882712890184356e-01,-1.988244339144869602e-02,-1.988244339144869602e-02,7.926307818965701302e-03,1.034850376753637148e-02,1.034850376753637148e-02,3.618043630557136927e-03
1.271026971332713362e+00,4.975494459146579708e-03,1.782627256140951501e-03,1.782616569000273002e-03,1.005347786920424813e+00,7.130243598096649982e-03,7.130243598096649982e-03,4.975494459146579708e-03,6.758111028146852710e-03,9.850734538359842141e-01,-1.990220051449076086e-02,-1.990220051449076086e-02,7.934075025772195644e-03,1.036850732877456216e-02,1.036850732877456216e-02,3.593811126355465728e-03
1.273329556425707443e+00,4.980400523333296248e-03,1.781411665010613956e-03,1.781401008369393885e-03,1.005344140050550061e+00,7.125380585641535869e-03,7.125380585641535869e-03,4.980400523333296248e-03,6.761801531702690132e-03,9.850587354554419806e-01,-1.992182554116922466e-02,-1.992182554116922466e-02,7.941789749404274193e-03,1.038849340754418801e-02,1.038849340754418801e-02,3.569736383421222292e-03
1.275632141518701301e+00,4.985273777660234086e-03,1.780179296202057462e-03,1.780168670128248407e-03,1.005340442848043914e+00,7.120450462725125967e-03,7.120450462725125967e-03,4.985273777660234086e-03,6.765442447788482493e-03,9.850441155046785191e-01,-1.994131932842880400e-02,-1.994131932842880400e-02,7.949452337926050938e-03,1.040846238922056577e-02,1.040846238922056577e-02,3.545818436032243358e-03
1.277934726611695382e+00,4.990114435064763217e-03,1.778930320870732509e-03,1.778919725429682804e-03,1.005336695826367865e+00,7.115453913968162319e-03,7.115453913968162319e-03,4.990114435064763217e-03,6.769034160494446020e-03,9.850295933448844909e-01,-1.996068272800962176e-02,-1.996068272800962176e-02,7.957063137180937079e-03,1.042841465733341556e-02,1.042841465733341556e-02,3.522056323542095864e-03
1.280237311704689462e+00,4.994922707189784761e-03,1.777664908880133027e-03,1.777654344134617544e-03,1.005332899495106735e+00,7.110391618823624915e-03,7.110391618823624915e-03,4.994922707189784761e-03,6.772577051324402304e-03,9.850151683411334513e-01,-1.997991658647398430e-02,-1.997991658647398430e-02,7.964622490804630639e-03,1.044835059357867441e-02,1.044835059357867441e-02,3.498449090365180879e-03
1.282539896797683543e+00,4.999698804390413989e-03,1.776383228810879400e-03,1.776372694821140748e-03,1.005329054359997309e+00,7.105264251613126192e-03,7.105264251613126192e-03,4.999698804390413989e-03,6.776071499211554737e-03,9.850008398623627537e-01,-1.999902174523309276e-02,-1.999902174523309276e-02,7.972130740238060967e-03,1.046827057783030791e-02,1.046827057783030791e-02,3.474995785961687046e-03
1.284842481890677623e+00,5.004442935740635590e-03,1.775085447969769817e-03,1.775074944793553038e-03,1.005325160922955430e+00,7.100072481563069610e-03,7.100072481563069610e-03,5.004442935740635590e-03,6.779517880534188627e-03,9.849866072813528994e-01,-2.001799904057368490e-02,-2.001799904057368490e-02,7.979588224740279470e-03,1.048817498815204051e-02,1.048817498815204051e-02,3.451695464822369681e-03
1.287145066983671704e+00,5.009155309039950259e-03,1.773771732398749445e-03,1.773761260091334321e-03,1.005321219682101530e+00,7.094816972840530672e-03,7.094816972840530672e-03,5.009155309039950259e-03,6.782916569131284580e-03,9.849724699747077761e-01,-2.003684930368460765e-02,-2.003684930368460765e-02,7.986995281401270547e-03,1.050806420080906134e-02,1.050806420080906134e-02,3.428547186453228830e-03
1.289447652076665563e+00,5.013836130819993540e-03,1.772442246883823872e-03,1.772431805498065477e-03,1.005317231131789057e+00,7.089498384588926311e-03,7.089498384588926311e-03,5.013836130819993540e-03,6.786267936318059017e-03,9.849584273228347842e-01,-2.005557336068330976e-02,-2.005557336068330976e-02,7.994352245154720885e-03,1.052793859027966079e-02,1.052793859027966079e-02,3.405550015360095818e-03
1.291750237169659643e+00,5.018485606351149458e-03,1.771097154963911617e-03,1.771086744550268502e-03,1.005313195762629563e+00,7.084117370963399773e-03,7.084117370963399773e-03,5.018485606351149458e-03,6.789572350901417960e-03,9.849444787099254084e-01,-2.007417203264227207e-02,-2.007417203264227207e-02,8.001659448790721108e-03,1.054779852926684448e-02,1.054779852926684448e-02,3.382703021032952215e-03
1.294052822262653724e+00,5.023103939649129455e-03,1.769736618939625732e-03,1.769726239546200695e-03,1.005309114061520903e+00,7.078674581165976532e-03,7.078674581165976532e-03,5.023103939649129455e-03,6.792830179195330151e-03,9.849306235239349006e-01,-2.009264613561534407e-02,-2.009264613561534407e-02,8.008917222968399766e-03,1.056764438870986568e-02,1.056764438870986568e-02,3.360005277930298677e-03
1.296355407355647804e+00,5.027691333481546995e-03,1.768360799882010524e-03,1.768350451554576847e-03,1.005304986511670995e+00,7.073170659480463446e-03,7.073170659480463446e-03,5.027691333481546995e-03,6.796041785036123842e-03,9.849168611565625175e-01,-2.011099648066403192e-02,-2.011099648066403192e-02,8.016125896228517428e-03,1.058747653779574215e-02,1.058747653779574215e-02,3.337455865463301308e-03
1.298657992448641885e+00,5.032247989374464409e-03,1.766969857641192401e-03,1.766959540423236781e-03,1.005300813592625797e+00,7.067606245307112012e-03,7.067606245307112012e-03,5.032247989374464409e-03,6.799207529797701190e-03,9.849031910032326476e-01,-2.012922387388369275e-02,-2.012922387388369275e-02,8.023285795005968835e-03,1.060729534397070704e-02,1.060729534397070704e-02,3.315053867979813555e-03
1.300960577541635965e+00,5.036774107618926730e-03,1.765563950855001882e-03,1.765553664787748722e-03,1.005296595780294400e+00,7.061981973197049151e-03,7.061981973197049151e-03,5.036774107618926730e-03,6.802327772406675452e-03,9.848896124630742710e-01,-2.014732911642965266e-02,-2.014732911642965266e-02,8.030397243642264232e-03,1.062710117295161301e-02,1.062710117295161301e-02,3.292798374748353435e-03
1.303263162634630046e+00,5.041269887277467776e-03,1.764143236957504751e-03,1.764132982079953671e-03,1.005292333546974559e+00,7.056298472886420037e-03,7.056298472886420037e-03,5.041269887277467776e-03,6.805402869357421447e-03,9.848761249389021977e-01,-2.016531300454326575e-02,-2.016531300454326575e-02,8.037460564397917034e-03,1.064689438873729112e-02,1.064689438873729112e-02,3.270688479941925072e-03
1.305565747727623904e+00,5.045735526190607556e-03,1.762707872187495263e-03,1.762697648536452541e-03,1.005288027361378456e+00,7.050556369330374801e-03,7.050556369330374801e-03,5.045735526190607556e-03,6.808433174727060097e-03,9.848627278371971938e-01,-2.018317632957786559e-02,-2.018317632957786559e-02,8.044476077464789848e-03,1.066667535361986476e-02,1.066667535361986476e-02,3.248723282621722701e-03
1.307868332820617985e+00,5.050171220983321919e-03,1.761258011596921044e-03,1.761247819207029976e-03,1.005283677688657562e+00,7.044756282736746450e-03,7.044756282736746450e-03,5.050171220983321919e-03,6.811419040190351895e-03,9.848494205680864422e-01,-2.020091987802466113e-02,-2.020091987802466113e-02,8.051444100978374582e-03,1.068644442819601144e-02,1.068644442819601144e-02,3.226901886720748812e-03
1.310170917913612065e+00,5.054577167071493994e-03,1.759793809059244677e-03,1.759783647963019185e-03,1.005279284990428179e+00,7.038898828599496338e-03,7.038898828599496338e-03,5.054577167071493994e-03,6.814360815034513179e-03,9.848362025453245572e-01,-2.021854443153855638e-02,-2.021854443153855638e-02,8.058364951030020512e-03,1.070620197137817434e-02,1.070620197137817434e-02,3.205223401027362893e-03
1.312473503006606146e+00,5.058953558668349143e-03,1.758315417277759966e-03,1.758305287505614739e-03,1.005274849724796082e+00,7.032984617732000038e-03,7.032984617732000038e-03,5.058953558668349143e-03,6.817258846173963882e-03,9.848230731862741560e-01,-2.023605076696385549e-02,-2.023605076696385549e-02,8.065238941679087753e-03,1.072594834040572521e-02,1.072594834040572521e-02,3.183686939168665388e-03
1.314776088099600226e+00,5.063300588790865635e-03,1.756822987793841412e-03,1.756812889374121181e-03,1.005270372346381169e+00,7.027014256300003620e-03,7.027014256300003620e-03,5.063300588790865635e-03,6.820113478164986816e-03,9.848100319118863188e-01,-2.025343965635994364e-02,-2.025343965635994364e-02,8.072066384965057365e-03,1.074568389085609095e-02,1.074568389085609095e-02,3.162291619593842612e-03
1.317078673192594307e+00,5.067618449266167099e-03,1.755316670995129939e-03,1.755306603954144389e-03,1.005265853306342994e+00,7.020988345854416862e-03,7.020988345854416862e-03,5.067618449266167099e-03,6.822925053220311488e-03,9.847970781466820478e-01,-2.027071186702682909e-02,-2.027071186702682909e-02,8.078847590919572066e-03,1.076540897665581586e-02,1.076540897665581586e-02,3.141036565557404556e-03
1.319381258285588165e+00,5.071907330737893300e-03,1.753796616123684364e-03,1.753786580485730898e-03,1.005261293052403415e+00,7.014907483363856666e-03,7.014907483363856666e-03,5.071907330737893300e-03,6.825693911223624198e-03,9.847842113187325053e-01,-2.028786816153064013e-02,-2.028786816153064013e-02,8.085582867578423177e-03,1.078512395009158763e-02,1.078512395009158763e-02,3.119920905102327707e-03
1.321683843378582246e+00,5.076167422672556162e-03,1.752262971284035496e-03,1.752252967071438704e-03,1.005256692028872134e+00,7.008772261246947605e-03,7.008772261246947605e-03,5.076167422672556162e-03,6.828420389743994866e-03,9.847714308596401400e-01,-2.030490929772903186e-02,-2.030490929772903186e-02,8.092272520993476839e-03,1.080482916182121285e-02,1.080482916182121285e-02,3.098943771043110706e-03
1.323986428471576327e+00,5.080398913365859366e-03,1.750715883451244362e-03,1.750705910684373368e-03,1.005252050676670672e+00,7.002583267404424716e-03,7.002583267404424716e-03,5.080398913365859366e-03,6.831104824050232734e-03,9.847587362045200354e-01,-2.032183602879650622e-02,-2.032183602879650622e-02,8.098916855244541260e-03,1.082452496088453717e-02,1.082452496088453717e-02,3.078104300948772756e-03
1.326289013564570407e+00,5.084601989949019685e-03,1.749155498478831413e-03,1.749145557176141723e-03,1.005247369433356130e+00,6.996341085251007313e-03,6.996341085251007313e-03,5.084601989949019685e-03,6.833747547125161408e-03,9.847461267919805916e-01,-2.033864910324963832e-02,-2.033864910324963832e-02,8.105516172451171508e-03,1.084421169471432717e-02,1.084421169471432717e-02,3.057401637125742311e-03
1.328591598657564488e+00,5.088776838395047547e-03,1.747581961106714835e-03,1.747572051284770021e-03,1.005242648733144284e+00,6.990046293747022993e-03,6.990046293747022993e-03,5.088776838395047547e-03,6.836348889679817568e-03,9.847336020641047627e-01,-2.035534926497224728e-02,-2.035534926497224728e-02,8.112070772784423997e-03,1.086388970914710199e-02,1.086388970914710199e-02,3.036834926600691549e-03
1.330894183750558568e+00,5.092923643525015462e-03,1.745995414969066456e-03,1.745985536642560496e-03,1.005237889006934227e+00,6.983699467429854701e-03,6.983699467429854701e-03,5.092923643525015462e-03,6.838909180167575957e-03,9.847211614664315160e-01,-2.037193725324044913e-02,-2.037193725324044913e-02,8.118580954478539849e-03,1.088355934843391291e-02,1.088355934843391291e-02,3.016403321103262435e-03
1.333196768843552649e+00,5.097042589014307359e-03,1.744396002602087653e-03,1.744386155783888073e-03,1.005233090682331021e+00,6.977301176445127595e-03,6.977301176445127595e-03,5.097042589014307359e-03,6.841428744798195433e-03,9.847088044479365143e-01,-2.038841380274765414e-02,-2.038841380274765414e-02,8.125047013842591828e-03,1.090322095525107955e-02,1.090322095525107955e-02,2.996105977048790607e-03
1.335499353936546507e+00,5.101133857398838442e-03,1.742783865451788278e-03,1.742774050152951122e-03,1.005228254183669456e+00,6.970851986577712017e-03,6.970851986577712017e-03,5.101133857398838442e-03,6.843907907551789564e-03,9.846965304610141301e-01,-2.040477964362944624e-02,-2.040477964362944624e-02,8.131469245272041069e-03,1.092287487071087401e-02,1.092287487071087401e-02,2.975942055520893956e-03
1.337801939029540588e+00,5.105197630081263760e-03,1.741159143881659994e-03,1.741149360111461479e-03,1.005223379932036476e+00,6.964352459282473207e-03,6.964352459282473207e-03,5.105197630081263760e-03,6.846346990192725239e-03,9.846843389614583497e-01,-2.042103550148842775e-02,-2.042103550148842775e-02,8.137847941260267781e-03,1.094252143437216690e-02,1.094252143437216690e-02,2.955910722254008298e-03
1.340104524122534668e+00,5.109234087337152959e-03,1.739521977180325538e-03,1.739512224946288509e-03,1.005218468345294713e+00,6.957803151714864881e-03,6.957803151714864881e-03,5.109234087337152959e-03,6.848746312283441467e-03,9.846722294084444549e-01,-2.043718209741890099e-02,-2.043718209741890099e-02,8.144183392410023897e-03,1.096216098425101260e-02,1.096216098425101260e-02,2.936011147615886618e-03
1.342407109215528749e+00,5.113243408321154621e-03,1.737872503569116208e-03,1.737862782877040713e-03,1.005213519838104919e+00,6.951204616761234856e-03,6.951204616761234856e-03,5.113243408321154621e-03,6.851106191198195333e-03,9.846602012645103708e-01,-2.045322014803154648e-02,-2.045322014803154648e-02,8.150475887444830203e-03,1.098179385683119638e-02,1.098179385683119638e-02,2.916242506590028920e-03
1.344709694308522829e+00,5.117225771073131979e-03,1.736210860209620732e-03,1.736201171063601369e-03,1.005208534821948607e+00,6.944557403068988416e-03,6.944557403068988416e-03,5.117225771073131979e-03,6.853426942136733348e-03,9.846482539955383473e-01,-2.046915036547794498e-02,-2.046915036547794498e-02,8.156725713220323165e-03,1.100142038707472777e-02,1.100142038707472777e-02,2.896603978758044429e-03
1.347012279401516910e+00,5.121181352524279556e-03,1.734537183211147830e-03,1.734527525613611260e-03,1.005203513705150264e+00,6.937862055076501888e-03,6.937862055076501888e-03,5.121181352524279556e-03,6.855708878137890816e-03,9.846363870707366406e-01,-2.048497345747506138e-02,-2.048497345747506138e-02,8.162933154735539307e-03,1.102104090843229571e-02,1.102104090843229571e-02,2.877094748281970420e-03
1.349314864494510768e+00,5.125110328503217245e-03,1.732851607638170345e-03,1.732841981589891556e-03,1.005198456892900660e+00,6.931119113042834984e-03,6.931119113042834984e-03,5.125110328503217245e-03,6.857952310093108801e-03,9.846245999626214163e-01,-2.050069012732960022e-02,-2.050069012732960022e-02,8.169098495144142338e-03,1.104065575285366300e-02,1.104065575285366300e-02,2.857714003886499543e-03
1.351617449587504849e+00,5.129012873742061843e-03,1.731154267517696736e-03,1.731144673017825930e-03,1.005193364787277943e+00,6.924329113077231507e-03,6.924329113077231507e-03,5.129012873742061843e-03,6.860157546759887773e-03,9.846128921469982087e-01,-2.051630107396231958e-02,-2.051630107396231958e-02,8.175222015765594777e-03,1.106026525079803133e-02,1.106026525079803133e-02,2.838460938841219725e-03
1.353920034680498929e+00,5.132889161882473426e-03,1.729445295846591827e-03,1.729435732892687164e-03,1.005188237787269179e+00,6.917492587168453527e-03,6.917492587168453527e-03,5.132889161882473426e-03,6.862324894775160590e-03,9.846012631029436024e-01,-2.053180699193218883e-02,-2.053180699193218883e-02,8.181303996096268849e-03,1.107986973124433679e-02,1.107986973124433679e-02,2.819334750942780344e-03
1.356222619773493010e+00,5.136739365481686123e-03,1.727724824598869365e-03,1.727715293186911708e-03,1.005183076288793664e+00,6.910610063213851878e-03,6.910610063213851878e-03,5.136739365481686123e-03,6.864454658668597831e-03,9.845897123127879125e-01,-2.054720857146053944e-02,-2.054720857146053944e-02,8.187344713820503619e-03,1.109946952170151949e-02,1.109946952170151949e-02,2.800334642496975571e-03
1.358525204866487091e+00,5.140563656018512853e-03,1.725992984732892645e-03,1.725983484857317000e-03,1.005177880684723801e+00,6.903682065048270117e-03,6.903682065048270117e-03,5.140563656018512853e-03,6.866547140875829854e-03,9.845782392620963108e-01,-2.056250649845504930e-02,-2.056250649845504930e-02,8.193344444821603137e-03,1.111906494821873238e-02,1.111906494821873238e-02,2.781459820300850264e-03
1.360827789959481171e+00,5.144362203899323187e-03,1.724249906198568839e-03,1.724240437852286693e-03,1.005172651364906411e+00,6.896709112472750730e-03,6.896709112472750730e-03,5.144362203899323187e-03,6.868602641751609880e-03,9.845668434396516178e-01,-2.057770145453368879e-02,-2.057770145453368879e-02,8.199303463192782540e-03,1.113865633539550676e-02,1.113865633539550676e-02,2.762709495624703516e-03
1.363130375052475252e+00,5.148135178464006458e-03,1.722495717944468952e-03,1.722486281118888220e-03,1.005167388716184496e+00,6.889691721283029702e-03,6.889691721283029702e-03,5.148135178464006458e-03,6.870621459582894677e-03,9.845555243374357612e-01,-2.059279411704854901e-02,-2.059279411704854901e-02,8.205222041248048243e-03,1.115824400639187780e-02,1.115824400639187780e-02,2.744082884194098265e-03
1.365432960145469110e+00,5.151882747991907117e-03,1.720730547924891616e-03,1.720721142609946998e-03,1.005162093122418110e+00,6.882630403297819444e-03,6.882630403297819444e-03,5.151882747991907117e-03,6.872603890601854115e-03,9.845442814506124574e-01,-2.060778515910959702e-02,-2.060778515910959702e-02,8.211100449533033016e-03,1.117782828293844601e-02,1.117782828293844601e-02,2.725579206171808468e-03
1.367735545238463191e+00,5.155605079707740145e-03,1.718954523106902381e-03,1.718945149291076398e-03,1.005156764964505678e+00,6.875525666386932133e-03,6.875525666386932133e-03,5.155605079707740145e-03,6.874550228998816542e-03,9.845331142775093358e-01,-2.062267524960833404e-02,-2.062267524960833404e-02,8.216938956835766888e-03,1.119740948534642122e-02,1.119740948534642122e-02,2.707197686139748913e-03
1.370038130331457271e+00,5.159302339787481297e-03,1.717167769477310991e-03,1.717158427147648728e-03,1.005151404620405531e+00,6.868378014499174067e-03,6.868378014499174067e-03,5.159302339787481297e-03,6.876460766935130024e-03,9.845220223196000653e-01,-2.063746505324134603e-02,-2.063746505324134603e-02,8.222737830197394265e-03,1.121698793251757822e-02,1.121698793251757822e-02,2.688937553080853870e-03
1.372340715424451352e+00,5.162974693364234813e-03,1.715370412049576016e-03,1.715361101191727189e-03,1.005146012465155003e+00,6.861187947690063071e-03,6.861187947690063071e-03,5.162974693364234813e-03,6.878335794555962002e-03,9.845110050814870339e-01,-2.065215523053378494e-02,-2.065215523053378494e-02,8.228497334922832071e-03,1.123656394195421231e-02,1.123656394195421231e-02,2.670798040360947926e-03
1.374643300517445432e+00,5.166622304534078565e-03,1.713562574870728782e-03,1.713553295468947524e-03,1.005140588870892637e+00,6.853955962149344688e-03,6.853955962149344688e-03,5.166622304534078565e-03,6.880175600003026089e-03,9.845000620708835859e-01,-2.066674643786275967e-02,-2.066674643786275967e-02,8.234217734591384522e-03,1.125613782976900810e-02,1.125613782976900810e-02,2.652778385710557411e-03
1.376945885610439513e+00,5.170245336361888391e-03,1.711744381028164168e-03,1.711735133065347622e-03,1.005135134206878611e+00,6.846682550228331415e-03,6.846682550228331415e-03,5.170245336361888391e-03,6.881980469427236013e-03,9.844891927985968128e-01,-2.068123932748061264e-02,-2.068123932748061264e-02,8.239899291067283305e-03,1.127570991069489457e-02,1.127570991069489457e-02,2.634877831206743071e-03
1.379248470703433371e+00,5.173843950887138145e-03,1.709915952656443318e-03,1.709906736114147688e-03,1.005129648839513612e+00,6.839368200467023373e-03,6.839368200467023373e-03,5.173843950887138145e-03,6.883750687001285833e-03,9.844783967785097900e-01,-2.069563454753811996e-02,-2.069563454753811996e-02,8.245542264510184391e-03,1.129528049809482536e-02,1.129528049809482536e-02,2.617095623254864657e-03
1.381551055796427452e+00,5.177418309129672852e-03,1.708077410944037382e-03,1.708068225802498313e-03,1.005124133132361042e+00,6.832013397621079787e-03,6.832013397621079787e-03,5.177418309129672852e-03,6.885486534932171165e-03,9.844676735275644797e-01,-2.070993274210760487e-02,-2.070993274210760487e-02,8.251146913385616274e-03,1.131484990397153660e-02,1.131484990397153660e-02,2.599431012570329030e-03
1.383853640889421532e+00,5.180968571095462792e-03,1.706228876140006854e-03,1.706219722378163502e-03,1.005118587446165668e+00,6.824618622688571890e-03,6.824618622688571890e-03,5.180968571095462792e-03,6.887188293473626294e-03,9.844570225657447438e-01,-2.072413455120593329e-02,-2.072413455120593329e-02,8.256713494475348414e-03,1.133441843897724406e-02,1.133441843897724406e-02,2.581883254160342173e-03
1.386156225982415613e+00,5.184494895782335022e-03,1.704370467560653579e-03,1.704361345156169862e-03,1.005113012138874051e+00,6.817184352936569297e-03,6.817184352936569297e-03,5.184494895782335022e-03,6.888856240938504884e-03,9.844464434160585808e-01,-2.073824061081745024e-02,-2.073824061081745024e-02,8.262242262887731920e-03,1.135398641242329858e-02,1.135398641242329858e-02,2.564451607305641249e-03
1.388458811075409693e+00,5.187997441185678883e-03,1.702502303596117048e-03,1.702493212525397689e-03,1.005107407565654309e+00,6.809711061927504333e-03,6.809711061927504333e-03,5.187997441185678883e-03,6.890490653711076573e-03,9.844359356045211396e-01,-2.075225155291680196e-02,-2.075225155291680196e-02,8.267733472067970851e-03,1.137355413228979817e-02,1.137355413228979817e-02,2.547135335542170288e-03
1.390761396168403774e+00,5.191476364304128087e-03,1.700624501716924706e-03,1.700615441955144296e-03,1.005101774078916099e+00,6.802199219545428804e-03,6.802199219545428804e-03,5.191476364304128087e-03,6.892091806259272382e-03,9.844254986601382873e-01,-2.076616800549166073e-02,-2.076616800549166073e-02,8.273187373808339740e-03,1.139312190523514984e-02,1.139312190523514984e-02,2.529933706642787956e-03
1.393063981261397632e+00,5.194931821145223720e-03,1.698737178480504975e-03,1.698728150001621411e-03,1.005096112028329269e+00,6.794649292022007098e-03,6.794649292022007098e-03,5.194931821145223720e-03,6.893659971146845131e-03,9.844151321148886247e-01,-2.077999059256537343e-02,-2.077999059256537343e-02,8.278604218258356004e-03,1.141269003660558799e-02,1.141269003660558799e-02,2.512845992598936734e-03
1.395366566354391713e+00,5.198363966731048627e-03,1.696840449537643679e-03,1.696831452314422235e-03,1.005090421760844066e+00,6.787061741962373967e-03,6.787061741962373967e-03,5.198363966731048627e-03,6.895195419045470862e-03,9.844048355037076092e-01,-2.079371993421950948e-02,-2.079371993421950948e-02,8.283984253934879513e-03,1.143225883044465818e-02,1.143225883044465818e-02,2.495871469602328144e-03
1.397669151447385794e+00,5.201772955103841842e-03,1.694934429638902951e-03,1.694925463642933845e-03,1.005084703620710229e+00,6.779437028370801505e-03,6.779437028370801505e-03,5.201772955103841842e-03,6.896698418746775687e-03,9.843946083644699030e-01,-2.080735664661630124e-02,-2.080735664661630124e-02,8.289327727732182655e-03,1.145182858950262797e-02,1.145182858950262797e-02,2.479009418026546438e-03
1.399971736540379874e+00,5.205158939331586132e-03,1.693019232640999164e-03,1.693010297842717504e-03,1.005078957949495644e+00,6.771775606676199571e-03,6.771775606676199571e-03,5.205158939331586132e-03,6.898169237174303636e-03,9.843844502379728301e-01,-2.082090134202101497e-02,-2.082090134202101497e-02,8.294634884931942342e-03,1.147139961524588046e-02,1.147139961524588046e-02,2.462259122408754202e-03
1.402274321633373955e+00,5.208522071513576462e-03,1.691094971513123612e-03,1.691086067881829996e-03,1.005073185086106102e+00,6.764077928757408070e-03,6.764077928757408070e-03,5.208522071513576462e-03,6.899608139395406459e-03,9.843743606679199454e-01,-2.083435462882421776e-02,-2.083435462882421776e-02,8.299905969213199064e-03,1.149097220786624712e-02,1.149097220786624712e-02,2.445619871431316001e-03
1.404576906726368035e+00,5.211862502785963303e-03,1.689161758343231097e-03,1.689152885847109396e-03,1.005067385366803512e+00,6.756344442968357372e-03,6.756344442968357372e-03,5.211862502785963303e-03,6.901015388633072699e-03,9.843643392009043813e-01,-2.084771711156393342e-02,-2.084771711156393342e-02,8.305141222662243070e-03,1.151054666629030762e-02,1.151054666629030762e-02,2.429090957903406837e-03
1.406879491819362116e+00,5.215180383327270783e-03,1.687219704344277999e-03,1.687210862950416605e-03,1.005061559125224768e+00,6.748575594163013641e-03,6.748575594163013641e-03,5.215180383327270783e-03,6.902391246277687388e-03,9.843543853863916393e-01,-2.086098939094773591e-02,-2.086098939094773591e-02,8.310340885782467601e-03,1.153012328818862550e-02,1.153012328818862550e-02,2.412671678742699544e-03
1.409182076912355974e+00,5.218475862363889696e-03,1.685268919860428679e-03,1.685260109534836119e-03,1.005055706692400408e+00,6.740771823720185379e-03,6.740771823720185379e-03,5.218475862363889696e-03,6.903735971898725815e-03,9.843444987767041576e-01,-2.087417206387471788e-02,-2.087417206387471788e-02,8.315505197504145796e-03,1.154970236998496304e-02,1.154970236998496304e-02,2.396361334956952430e-03
1.411484662005350055e+00,5.221749088175555754e-03,1.683309514373199003e-03,1.683300735080823889e-03,1.005049828396773037e+00,6.732933569568118337e-03,6.732933569568118337e-03,5.221749088175555754e-03,6.905049823256379643e-03,9.843346789270038810e-01,-2.088726572345740023e-02,-2.088726572345740023e-02,8.320634395194183297e-03,1.156928420686543189e-02,1.156928420686543189e-02,2.380159231625671515e-03
1.413787247098344135e+00,5.225000208100793152e-03,1.681341596507571678e-03,1.681332848212323955e-03,1.005043924564215985e+00,6.725061266208975930e-03,6.725061266208975930e-03,5.225000208100793152e-03,6.906333056313117107e-03,9.843249253952766065e-01,-2.090027095904349250e-02,-2.090027095904349250e-02,8.325728714665785873e-03,1.158886909278761257e-02,1.158886909278761257e-02,2.364064677881735042e-03
1.416089832191338216e+00,5.228229368542340778e-03,1.679365274038076457e-03,1.679356556702837379e-03,1.005037995518051064e+00,6.717155344743080264e-03,6.717155344743080264e-03,5.228229368542340778e-03,6.907585925245178157e-03,9.843152377423154409e-01,-2.091318835623763236e-02,-2.091318835623763236e-02,8.330788390188099274e-03,1.160845732048961312e-02,1.160845732048961312e-02,2.348076986893027091e-03
